Fecha,C.P.,Dirección,Horario,Latitud,Localidad,Longitud (WGS84),Margen,Municipio,Precio Adblue,Precio Amoniaco,Precio Biodiesel,Precio Bioetanol,Precio Biogas Natural Comprimido,Precio Biogas Natural Licuado,Precio Diésel Renovable,Precio Gas Natural Comprimido,Precio Gas Natural Licuado,Precio Gases licuados del petróleo,Precio Gasoleo A,Precio Gasoleo B,Precio Gasoleo Premium,Precio Gasolina 95 E10,Precio Gasolina 95 E25,Precio Gasolina 95 E5,Precio Gasolina 95 E5 Premium,Precio Gasolina 95 E85,Precio Gasolina 98 E10,Precio Gasolina 98 E5,Precio Gasolina Renovable,Precio Hidrogeno,Precio Metanol,Provincia,Remisión,Rótulo,Tipo Venta,% BioEtanol,% Éster metílico,IDEESS,IDMunicipio,IDProvincia,IDCCAA
01/01/2019 0:00:00,04510,"CARRETERA CARRETERA NACIONAL 324 KM. 268,1",L-D: 06:00-22:00,"37,144750",ABLA                     ,"-2,772778",I,Abla,,,,,,,,,,,"1,169","0,839","1,239",,,"1,219",,,,"1,379",,,,ALMERÍA,dm,CEPSA,P,"0,0","0,0",10241,280,04,01
01/01/2019 0:00:00,04770,AUTOVIA A-7 KM. 391,L-D: 24H,"36,765444",ADRA                     ,"-2,985778",N,Adra,,,,,,,,,,,"1,129","0,769","1,189",,,"1,179",,,,,,,,ALMERÍA,dm,CEPSA,P,"0,0","0,0",12113,282,04,01
01/01/2019 0:00:00,04770,"CARRETERA N-340 KM. 389,6",L: 06:00-22:00,"36,748056",ADRA                     ,"-3,003944",D,Adra,,,,,,,,,,,"1,129",,"1,209",,,"1,149",,,,"1,289",,,,ALMERÍA,OM,REPSOL,P,"0,0","0,0",5797,282,04,01
01/01/2019 0:00:00,04779,C.N. 340 km 393.9,L-D: 06:00-22:00,"36,760111",ADRA                     ,"-2,965167",I,Adra,,,,,,,,,,,"1,269","0,889",,,,,,,,,,,,ALMERÍA,dm,REPSOL,P,"0,0","0,0",10932,282,04,01
01/01/2019 0:00:00,04779,"AVENIDA LEGION ESPAÑOLA, 2",L-D: 24H,"36,758889",PUENTE DEL RIO           ,"-2,983333",D,Adra,,,,,,,,,,,"1,010",,,,,"1,067",,,,,,,,ALMERÍA,dm,CAMPOADRA,P,"0,0","0,0",11826,282,04,01
01/01/2019 0:00:00,04779,"CALLE BARCELONA, 2",L-D: 24H,"36,761639",PUENTE DEL RIO           ,"-2,983028",N,Adra,,,,,,,,,,,"1,011",,,,,"1,064",,,,,,,,ALMERÍA,dm,E.S CAMPOEJIDO ADRA,P,"0,0","0,0",12462,282,04,01
01/01/2019 0:00:00,04800,"CARRETERA A-334 KM. 72,300",L-D: 24H,"37,369472",ALBOX                    ,"-2,121083",D,Albox,,,,,,,,,,,"1,063","0,753",,,,,,,,,,,,ALMERÍA,dm,CARBURANTES ALMANZORA SL,P,"0,0","0,0",11829,285,04,01
01/01/2019 0:00:00,04800,"POLIGONO INDUSTRIAL ALBOX, APARTADO 148, S/N",L-D: 06:30-22:00,"37,384472",ALBOX                    ,"-2,176278",D,Albox,,,,,,,,,,,"1,079",,"1,139",,,"1,139",,,,,,,,ALMERÍA,dm,E.S.TERDIGUERA,P,"0,0","0,0",10382,285,04,01
01/01/2019 0:00:00,04800,"PARAJE LOS MOLINAS - SALIENTE ALTO, 21,700",L-D: 07:00-23:00,"37,493667",ALBOX                    ,"-2,150333",N,Albox,,,,,,,,,,,"1,179",,,,,"1,239",,,,,,,,ALMERÍA,dm,SUMINISTROS PETROLIFEROS NTRA. SRA. DEL SALIENTE S.L.,P,"0,0","0,0",7990,285,04,01
01/01/2019 0:00:00,04800,"CR HUERCAL-OVERA-VILLAC. KM  70,1",L-D: 24H,"37,379556",ALBOX                    ,"-2,135500",N,Albox,,,,,,,,,,,"1,153","0,813","1,244",,,,,,,"1,331",,,,ALMERÍA,dm,BP SAN JOSE,P,"0,0","0,0",6937,285,04,01
01/01/2019 0:00:00,04800,CARRETERA ESTACION KM. 0,L-S: 07:45-21:15,"37,386028",ALBOX                    ,"-2,148028",D,Albox,,,,,,,,,,,"1,109",,,,,"1,149",,,,,,,,ALMERÍA,dm,REPSOL,P,"0,0","0,0",6854,285,04,01
01/01/2019 0:00:00,04400,"CARRETERA A-348 KM. 138,830",L-D: 06:00-22:00,"36,949944",ALHAMA DE ALMERIA        ,"-2,555722",D,Alhama de Almería,,,,,,,,,,,"1,149","0,849","1,219",,,"1,189",,,,"1,289",,,,ALMERÍA,dm,REPSOL,P,"0,0","0,0",8944,290,04,01
01/01/2019 0:00:00,04002,"CARRETERA N-340A KM. 438,5",L-D: 24H,"36,829444",ALMERIA                  ,"-2,492667",I,Almería,,,,,,,,,,,"1,149",,"1,209",,,"1,179",,,,"1,294",,,,ALMERÍA,OM,BALLENOIL,P,"0,0","0,0",5641,292,04,01
01/01/2019 0:00:00,04008,"AVENIDA FEDERICO GARCIA LORCA, S/N",L-D: 24H,"36,852083",ALMERIA                  ,"-2,467333",D,Almería,,,,,,,,,,"0,666","1,149",,"1,229",,,"1,169",,,,"1,289",,,,ALMERÍA,OM,REPSOL,P,"0,0","0,0",6964,292,04,01
01/01/2019 0:00:00,04120,CARRETERA CARRETERA ALMERIA KM. 201,L-D: 06:00-22:00,"36,840833",ALMERIA                  ,"-2,419722",N,Almería,,,,,,,,,,,"1,189",,"1,269",,,"1,239",,,,"1,365",,,,ALMERÍA,dm,BP LOS PARTIDORES,P,"0,0","0,0",6524,292,04,01
01/01/2019 0:00:00,04120,CARRETERA AL-12 KM. 3.6,L-D: 00:00-23:59,"36,843083",ALMERIA                  ,"-2,422972",D,Almería,,,,,,,,,,"0,769","1,159",,"1,219",,,"1,189",,,,"1,304",,,,ALMERÍA,OM,MOEVE,P,"0,0","0,0",12615,292,04,01
01/01/2019 0:00:00,04009,"CALLE COBRE, 26",L-D: 07:00-21:30,"36,853250",ALMERIA                  ,"-2,431333",I,Almería,,,,,,,,,,,"1,089",,,,,"1,139",,,,,,,,ALMERÍA,dm,SECTOROIL,P,"0,0","0,0",13023,292,04,01
01/01/2019 0:00:00,04009,"CALLE CARRETERA DE NIJAR, S/N",L: 06:00-00:00,"36,845861",ALMERIA                  ,"-2,450111",I,Almería,,,,,,,,,,,"1,159",,"1,219",,,"1,189",,,,"1,304",,,,ALMERÍA,OM,CEPSA,P,"0,0","0,0",10168,292,04,01
01/01/2019 0:00:00,04009,"CALLE CUESTA DE LOS CALLEJONES, 0",L-D: 24H,"36,865528",ALMERIA                  ,"-2,448639",N,Almería,,,,,,,,,,,"1,169",,"1,254",,,"1,189",,,,"1,331",,,,ALMERÍA,dm, BP RAMBLA INIESTA,P,"0,0","0,0",10829,292,04,01
01/01/2019 0:00:00,04009,CARRETERA N-340A KM. 444,L-D: 06:00-23:30,"36,857778",ALMERIA                  ,"-2,447278",D,Almería,,,,,,,,,,,"1,159",,"1,219",,,"1,189",,,,"1,309",,,,ALMERÍA,dm,CEPSA,P,"0,0","0,0",5620,292,04,01
01/01/2019 0:00:00,04009,"CARRETERA ALP 201 KM. 1,60",L-D: 06:00-22:00,"36,853639",ALMERIA                  ,"-2,420722",I,Almería,,,,,,,,,,,"1,179","0,950","1,269",,,"1,219",,,,"1,359",,,,ALMERÍA,dm,REPSOL,P,"0,0","0,0",5806,292,04,01
01/01/2019 0:00:00,04006,"CALLE MONSERRAT, 0",L-D: 24H,"36,840028",ALMERIA                  ,"-2,445611",N,Almería,,,,,,,,,,,"1,159",,"1,244",,,"1,179",,,,"1,321",,,,ALMERÍA,dm,BP MONTSERRAT  ALMERIA,P,"0,0","0,0",10433,292,04,01
01/01/2019 0:00:00,04006,"CALLE JORGE GUILLEN, S/N",L-D: 06:00-23:00,"36,842167",ALMERIA                  ,"-2,442972",N,Almería,,,,,,,,,,,"1,139",,"1,169",,,"1,189",,,,"1,359",,,,ALMERÍA,dm,CARREFOUR,P,"0,0","0,0",12812,292,04,01
01/01/2019 0:00:00,04006,"CL PADRE MENDEZ, S.N.",L-D: 06:00-22:00,"36,839444",ALMERIA                  ,"-2,446722",D,Almería,,,,,,,,,,,"1,159",,"1,239",,,"1,169",,,,"1,299",,,,ALMERÍA,OM,REPSOL,P,"0,0","0,0",6826,292,04,01
01/01/2019 0:00:00,04006,"AVENIDA DEL MEDITERRANEO, S/N",L-D: 24H,"36,852444",ALMERIA                  ,"-2,446806",N,Almería,,,,,,,,,,,"1,068",,"1,095",,,"1,095",,,,"1,225",,,,ALMERÍA,dm,ALCAMPO,P,"0,0","0,0",9131,292,04,01
01/01/2019 0:00:00,04007,"CALLE CARRETERA SIERRA ALHAMILLA, 304",L-V: 06:00-22:00; S: 06:00-21:00; D: 07:00-21:00,"36,841167",ALMERIA                  ,"-2,439472",D,Almería,,,,,,,,,,,"1,159",,"1,244",,,"1,180",,,,"1,321",,,,ALMERÍA,dm,BP SIERRA ALHAMILLA,P,"0,0","0,0",6920,292,04,01
01/01/2019 0:00:00,04007,"AVENIDA MEDITERRANEO, S/N",L-D: 06:00-22:00,"36,827333",ALMERIA                  ,"-2,445028",D,Almería,,,,,,,,,,,"1,159",,"1,239",,,"1,169",,,,"1,299",,,,ALMERÍA,OM,REPSOL,P,"0,0","0,0",11493,292,04,01
01/01/2019 0:00:00,04007,"AVENIDA CABO DE GATA, 4",L-D: 06:00-23:00,"36,833500",ALMERIA                  ,"-2,462528",I,Almería,,,,,,,,,,,"1,159",,"1,219",,,"1,189",,,,"1,304",,,,ALMERÍA,OM,CEPSA,P,"0,0","0,0",5619,292,04,01
01/01/2019 0:00:00,04007,"AVENIDA CABO DE GATA, 280",L-D: 06:30-22:30,"36,816083",ALMERIA                  ,"-2,432944",D,Almería,,,,,,,,,,,"1,219",,"1,299",,,"1,269",,,,"1,399",,,,ALMERÍA,dm,REPSOL,P,"0,0","0,0",5746,292,04,01
01/01/2019 0:00:00,04007,"AVENIDA SIERRA ALHAMILLA, 310",L-D: 24H,"36,841972",ALMERIA                  ,"-2,439056",N,Almería,,,,,,,,,,,"1,089",,"1,089",,,"1,139",,,,,,,,ALMERÍA,dm,LA TORRE,P,"0,0","0,0",14241,292,04,01
01/01/2019 0:00:00,04120,"CARRETERA NIJAR (ALQUIAN) KM. 6,9",L-D: 06:00-23:00,"36,845000",CAÑADA DE SAN URBANO (LA),"-2,390944",I,Almería,,,,,,,,,,,"1,159",,"1,219",,,"1,189",,,,"1,304",,,,ALMERÍA,OM,MOEVE,P,"0,0","0,0",5618,292,04,01
01/01/2019 0:00:00,04130,"AUTOVIA A7 KM. 460,000",L-D: 24H,"36,875028",ALQUIAN (EL)             ,"-2,336444",D,Almería,,,,,,,,,,,"1,139","0,889","1,219",,,"1,199",,,,"1,389",,,,ALMERÍA,dm,REPSOL,P,"0,0","0,0",12687,292,04,01
01/01/2019 0:00:00,04130,"CARRETERA NIJAR-LA CAÑADA KM. 7,500",L-S: 07:00-22:00,"36,850889",ALQUIAN (EL)             ,"-2,371972",I,Almería,,,,,,,,,,,"1,089",,,,,"1,118",,,,,,,,ALMERÍA,dm,E.S. ALVAMAR,P,"0,0","0,0",13518,292,04,01
01/01/2019 0:00:00,04150,"CARRETERA SAN JOSÉ KM. 0,000",L-D: 24H,"36,813056",RUESCAS                  ,"-2,234194",I,Almería,,,,,,,,,,,"1,159",,"1,244",,,"1,179",,,,"1,321",,,,ALMERÍA,dm,BP,P,"0,0","0,0",14026,292,04,01
01/01/2019 0:00:00,04130,CARRETERA E-15/N-340 KM. 471,L-D: 24H,"36,868389",RETAMAR                  ,"-2,230000",I,Almería,,,,,,,,,,,"1,159","0,839","1,239",,,"1,189",,,,"1,359",,,,ALMERÍA,dm,JCARRION,P,"0,0","0,0",9665,292,04,01
01/01/2019 0:00:00,04131,CARRETERA NIJAR A RETAMAR (DISEMINADO) (DE) KM. 0,L-D: 06:00-23:00,"36,851806",RETAMAR                  ,"-2,311194",D,Almería,,,,,,,,,,,"1,159",,"1,249",,,"1,169",,,,"1,304",,,,ALMERÍA,OM,GALP,P,"0,0","0,0",11553,292,04,01
01/01/2019 0:00:00,04628,AUTOVIA AUTOVIA DEL MEDITERRANEO KM. 529,L-D: 24H,"37,213750",ANTAS                    ,"-1,898028",D,Antas,,,,,,,,,,"0,684","1,148","0,826","1,222",,,"1,175",,,,,,,,ALMERÍA,dm,SHELL,P,"0,0","0,0",12261,295,04,01
01/01/2019 0:00:00,04628,AUTOVIA MURCIA-ALMERIA SALIDA 537 KM. 537,L-D: 06:00-22:00,"37,285833",ANTAS                    ,"-1,934556",D,Antas,,,,,,,,,,,"1,199",,"1,289",,,"1,259",,,,"1,389",,,,ALMERÍA,dm,BP,P,"0,0","0,0",6438,295,04,01
01/01/2019 0:00:00,04628,"POLIGONO P.I. EL REAL, S/N",L-D: 06:00-22:00,"37,260306",ANTAS                    ,"-1,900306",N,Antas,,,,,,,,,,,"1,139",,"1,199",,,"1,189",,,,"1,299",,,,ALMERÍA,dm,MOEVE,P,"0,0","0,0",9462,295,04,01
01/01/2019 0:00:00,04628,CARRETERA NACIONAL 340 KM. 436,L-S: 06:30-22:30; D: 07:00-22:30,"37,266222",ANTAS                    ,"-1,913639",I,Antas,,,,,,,,,,,"1,109","0,789","1,149",,,"1,159",,,,,,,,ALMERÍA,dm,HNOS.MARTINEZ,P,"0,0","0,0",8869,295,04,01
01/01/2019 0:00:00,04660,"POLIGONO SERVICIO LOS LLANOS (LL), 34",L-D: 24H,"37,354000",ARBOLEAS                 ,"-2,094778",D,Arboleas,,,,,,,,,,,"1,099",,,,,"1,179",,,,,,,,ALMERÍA,dm,MORA OIL ,P,"0,0","0,0",14066,296,04,01
01/01/2019 0:00:00,04660,"POLIGONO LOS LLANOS, 17",L-D: 24H,"37,353056",ARBOLEAS                 ,"-2,096806",D,Arboleas,,,,,,,,,,,"1,029",,,,,"1,109",,,,,,,,ALMERÍA,dm,E.S.ARBOLEAS,P,"0,0","0,0",13896,296,04,01
01/01/2019 0:00:00,04410,CARRETERA A. 92A KM. 391,L-D: 24H,"36,925083",BENAHADUX                ,"-2,461611",D,Benahadux,,,,,,,,,,,"1,139",,"1,219",,,"1,159",,,,"1,279",,,,ALMERÍA,OM,REPSOL,P,"0,0","0,0",6855,303,04,01
01/01/2019 0:00:00,04410,"CARRERA A-92 KM.391, 40",L-D: 24H,"36,924639",BENAHADUX                ,"-2,461556",I,Benahadux,,,,,,,,,,,"1,139",,"1,219",,,"1,159",,,,"1,279",,,,ALMERÍA,OM,REPSOL,P,"0,0","0,0",6856,303,04,01
01/01/2019 0:00:00,04760,"AVENIDA JOSE BARRIONUEVO PEÑA, S/N",L-S: 06:30-20:30; D: 06:30-14:30,"36,841667",BERJA                    ,"-2,945833",D,Berja,,,,,,,,,,,"1,109","0,816","1,189",,,"1,149",,,,"1,289",,,,ALMERÍA,OM,REPSOL,P,"0,0","0,0",6954,307,04,01
01/01/2019 0:00:00,04760,"CAMINO OLIVO GORDO, S/N",L: 06:00-22:00,"36,831889",BERJA                    ,"-2,959944",D,Berja,,,,,,,,,,,"1,159",,"1,247",,,"1,199",,,,"1,341",,,,ALMERÍA,dm,BP,P,"0,0","0,0",11701,307,04,01
01/01/2019 0:00:00,04760,CARRETERA A-358 KM. 3,L-D: 06:00-22:00,"36,834389",BERJA                    ,"-2,930361",D,Berja,,,,,,,,,,,"1,011","0,765","1,119",,,"1,068",,,,"1,275",,,,ALMERÍA,dm,TRUCKSTOP,P,"0,0","0,0",5764,307,04,01
01/01/2019 0:00:00,04760,"CALLE LOS IBEROS, 13",L-D: 24H,"36,833250",BERJA                    ,"-2,927500",N,Berja,,,,,,,,,,,"1,089","0,779","1,129",,,"1,129",,,,,,,,ALMERÍA,dm,EESS VEFRUBER,P,"0,0","0,0",13161,307,04,01
01/01/2019 0:00:00,04850,"DISEMINADO EL LLANO, 1",L-V: 09:00-22:00; S: 09:00-14:00,"37,358833",CANTORIA                 ,"-2,202250",D,Cantoria,,,,,,,,,,,"1,075",,,,,,,,,,,,,ALMERÍA,dm,CARBURANTES DE CANTORIA,P,"0,0","0,0",13828,309,04,01
01/01/2019 0:00:00,04850,"POLIGONO INDUSTRIAL S/N, 1",L-D: 24H,"37,374167",HOJILLA (LA)             ,"-2,205750",D,Cantoria,,,,,,,,,,,"1,099",,,,,"1,169",,,,,,,,ALMERÍA,dm,INDAPAK LOGISTICS,P,"0,0","0,0",12138,309,04,01
01/01/2019 0:00:00,04140,"PLAZA POLIGONO INDUSTRIAL, 16",L-D: 06:00-22:00,"36,987694",CARBONERAS               ,"-1,909861",D,Carboneras,,,,,,,,,,,"1,159",,"1,245",,,"1,189",,,,"1,331",,,,ALMERÍA,dm,BP OIL ESPAÑA ,P,"0,0","0,0",6852,310,04,01
01/01/2019 0:00:00,04610,"AVENIDA DE ATRALES, 34",L-D: 07:00-22:00,"37,292556",CUEVAS DEL ALMANZORA     ,"-1,878833",I,Cuevas del Almanzora,,,,,,,,,,,"1,199",,"1,259",,,"1,249",,,,"1,364",,,,ALMERÍA,dm,CEPSA,P,"0,0","0,0",5638,315,04,01
01/01/2019 0:00:00,04618,"CR ALP-118, 58,4",L-D: 06:00-22:00,"37,234389",PALOMARES                ,"-1,798250",I,Cuevas del Almanzora,,,,,,,,,,,"1,119","0,827","1,199",,,"1,149",,,,"1,269",,,,ALMERÍA,OM,REPSOL,P,"0,0","0,0",5644,315,04,01
01/01/2019 0:00:00,04619,"BARRIADA LOS LOBOS, 1",L-S: 07:00-22:00; D: 08:00-22:00,"37,307444",LOBOS (LOS)              ,"-1,770222",I,Cuevas del Almanzora,,,,,,,,,,,"1,139","0,839","1,189",,,"1,184",,,,,,,,ALMERÍA,dm,REPSOL,P,"0,0","0,0",6692,315,04,01
01/01/2019 0:00:00,04647,"AVENIDA ANDALUCIA, ",L-S: 06:30-23:00; D: 07:00-23:00,"37,347278",GUAZAMARA                ,"-1,778194",D,Cuevas del Almanzora,,,,,,,,,,,"1,149","0,865",,,,"1,209",,,,"1,480",,,,ALMERÍA,dm,A.S. EL ARTINERO,P,"0,0","0,0",12273,315,04,01
01/01/2019 0:00:00,04825,AUTOVIA A-92 KM. 385,L-D: 06:30-22:30,"37,595778",CHIRIVEL                 ,"-2,281028",D,Chirivel,,,,,,,,,,,"1,179","0,680","1,279",,,"1,239",,,,"1,339",,,,ALMERÍA,dm,REPSOL,P,"0,0","0,0",11569,313,04,01
01/01/2019 0:00:00,04750,"AVENIDA DE LAS ALPUJARRAS, S/N",L-D: 06:00-00:00,"36,814722",DALIAS                   ,"-2,868306",I,Dalías,,,,,,,,,,,"1,011",,,,,"1,064",,,,,,,,ALMERÍA,dm,E.S. CAMPEJIDO DALIAS,P,"0,0","0,0",10926,316,04,01
01/01/2019 0:00:00,04750,"CTRA. EL EJIDO-BERJA km 10,200",L-D: 24H,"36,811250",DALIAS                   ,"-2,863444",D,Dalías,,,,,,,,,,,"1,011","0,765","1,129",,,"1,068",,,,"1,275",,,,ALMERÍA,dm,TRUCK STOP DALIAS,P,"0,0","0,0",9740,316,04,01
01/01/2019 0:00:00,04869,"CALLE ARGENTINA (CAÑ), 34",L-D: 24H,"37,363417",CAÑADA DE LAS CRUCES (LA),"-2,266972",I,Fines,,,,,,,,,,,"1,089",,,,,"1,159",,,,,,,,ALMERÍA,dm,GONZALEZ CAÑABATE CARBURANTES,P,"0,0","0,0",13560,320,04,01
01/01/2019 0:00:00,04869,"PARAJE MOJON. POLIGONO 5. PARCELA, 44",L-D: 24H,"37,358167",ESTACION (LA)            ,"-2,282472",D,Fines,,,,,,,,,,,"1,079",,,,,"1,129",,,,,,,,ALMERÍA,dm,SUIMASA,P,"0,0","0,0",13771,320,04,01
01/01/2019 0:00:00,04869,"POLIGONO LAS CRUCES,, 4",L-V: 08:00-19:00,"37,364889",FINES                    ,"-2,266167",D,Fines,,,,,,,,,,,"1,067",,,,,,,,,,,,,ALMERÍA,dm,COOP. TRACOMAR,P,"0,0","0,0",10711,320,04,01
01/01/2019 0:00:00,04869,"CARRETERA DE BAZA A HUERCAL OVERA KM. 58,000",L-D: 06:00-22:00,"37,363194",FINES                    ,"-2,268139",D,Fines,,,,,,,,,,,"1,149",,,,,"1,233",,,,"1,362",,,,ALMERÍA,dm,REPSOL,P,"0,0","0,0",12695,320,04,01
01/01/2019 0:00:00,04500,A-92A km 333,L-D: 06:30-22:30,"37,160889",FIÑANA                   ,"-2,832778",D,Fiñana,,,,,,,,,,,"1,169","0,839","1,239",,,"1,219",,,,"1,379",,,,ALMERÍA,dm,CEPSA,P,"0,0","0,0",5624,321,04,01
01/01/2019 0:00:00,04560,"BARRIO RUINI, 16",L: 06:00-22:00,"36,945361",GADOR                    ,"-2,475083",D,Gádor,,,,,,,,,,,"1,155",,"1,215",,,"1,179",,,,"1,294",,,,ALMERÍA,dm,CEPSA,P,"0,0","0,0",5625,323,04,01
01/01/2019 0:00:00,04280,"CARRETERA CTRA. NACIONAL 340 KM. 520,700",L-D: 07:00-22:00,"37,168139",GALLARDOS (LOS)          ,"-1,932611",I,Gallardos (Los),,,,,,,,,,,"1,119","0,834","1,199",,,"1,149",,,,,,,,ALMERÍA,OM,REPSOL,P,"0,0","0,0",6865,324,04,01
01/01/2019 0:00:00,04550,AUTOVIA A92 SUR KM. 358,L-D: 06:30-22:30,"37,116917",GERGAL                   ,"-2,561278",N,Gérgal,,,,,,,,,,,"1,289","0,979","1,367",,,"1,329",,,,"1,494",,,,ALMERÍA,dm,BP,P,"0,0","0,0",5653,326,04,01
01/01/2019 0:00:00,04230,CARRETERA N-340 KM. 446,L-D: 06:00-22:00,"36,874972",HUERCAL DE ALMERIA       ,"-2,444778",D,Huércal de Almería,,,,,,,,,,"0,666","1,139",,"1,219",,,"1,159",,,,"1,279",,,,ALMERÍA,OM,REPSOL,P,"0,0","0,0",6861,328,04,01
01/01/2019 0:00:00,04230,"CARRETERA NACIONAL 340, PARAJE ZAMARULA KM. 449",L-V: 06:00-22:00; S-D: 07:00-21:30,"36,898972",HUERCAL DE ALMERIA       ,"-2,445167",D,Huércal de Almería,,,,,,,,,,,"1,139",,"1,209",,,"1,169",,,,,,,,ALMERÍA,dm,CEPSA,P,"0,0","0,0",13892,328,04,01
01/01/2019 0:00:00,04600,"CALLE MIGUEL URIBE GÓMEZ, 4",L-D: 24H,"37,415528",HUERCAL-OVERA            ,"-1,967222",D,Huércal-Overa,,,,,,,,,,,"1,090",,,,,"1,130",,,,,,,,ALMERÍA,dm,OIL JCJ,P,"0,0","0,0",13417,329,04,01
01/01/2019 0:00:00,04600,CARRETERA NACIONAL 340 KM. 555,L-D: 06:00-23:00,"37,401306",HUERCAL-OVERA            ,"-1,938639",D,Huércal-Overa,,,,,,,,,,,"1,119",,"1,179",,,"1,164",,,,"1,279",,,,ALMERÍA,dm,CEPSA,P,"0,0","0,0",6848,329,04,01
01/01/2019 0:00:00,04600,"CARRETERA CARRETERA NACIONAL 340 KM. 554,1",L: 07:00-23:00,"37,386194",HUERCAL-OVERA            ,"-1,940889",D,Huércal-Overa,,,,,,,,,,,"1,109",,"1,189",,,"1,149",,,,"1,249",,,,ALMERÍA,dm,REPSOL,P,"0,0","0,0",6945,329,04,01
01/01/2019 0:00:00,04600,CR AUTOVIA DEL MEDITERRANEO KM,L-D: 24H,"37,481194",HUERCAL-OVERA            ,"-1,870111",N,Huércal-Overa,,,,,,,,,,,"1,139","0,886","1,189",,,"1,189",,,,"1,304",,,,ALMERÍA,dm,"ANDAMUR ""EL LIMITE""",P,"0,0","0,0",6535,329,04,01
01/01/2019 0:00:00,04600,"CARRERA A-327, 32",L-D: 07:00-21:00,"37,411111",HUERCAL-OVERA            ,"-1,963028",D,Huércal-Overa,,,,,,,,,,,"1,100",,,,,"1,140",,,,,,,,ALMERÍA,dm,OIL BAROL,P,"0,0","0,0",11110,329,04,01
01/01/2019 0:00:00,04600,"CARRETERA A-350 KM. 5,100",L-D: 06:00-00:00,"37,416778",HUERCAL-OVERA            ,"-1,876222",I,Huércal-Overa,,,,,,,,,,,"1,130",,,,,"1,160",,,,,,,,ALMERÍA,dm,E.S H8 ENERGYS,P,"0,0","0,0",5639,329,04,01
01/01/2019 0:00:00,04600,"CARRETERA N-340 KM. 542,4",L-D: 06:00-23:00,"37,315833",HUERCAL-OVERA            ,"-1,963750",D,Huércal-Overa,,,,,,,,,,,"1,149",,"1,209",,,"1,179",,,,"1,294",,,,ALMERÍA,OM,CEPSA,P,"0,0","0,0",5634,329,04,01
01/01/2019 0:00:00,04600,CARRETERA A334 KM. 86,L-D: 06:00-23:00,"37,353389",HUERCAL-OVERA            ,"-1,979472",I,Huércal-Overa,,,,,,,,,,,"1,149",,"1,209",,,"1,199",,,,"1,314",,,,ALMERÍA,dm,CEPSA,P,"0,0","0,0",5636,329,04,01
01/01/2019 0:00:00,04470,CARRETERA ORGIVA-AGADOR KM. 96,L-D: 07:00-14:00,"36,988611",LAUJAR DE ANDARAX        ,"-2,911278",I,Láujar de Andarax,,,,,,,,,,,"1,173","0,860",,,,"1,219",,,,,,,,ALMERÍA,dm,REPSOL,P,"0,0","0,0",6827,333,04,01
01/01/2019 0:00:00,04271,"POLIGONO LA REDONDA, 1",L-D: 24H,"37,219444",LUBRIN                   ,"-2,064417",D,Lubrín,,,,,,,,,,,"1,149",,,,,"1,179",,,,,,,,ALMERÍA,dm,INICIATIVAS RUMIAL,P,"0,0","0,0",13702,335,04,01
01/01/2019 0:00:00,04867,CARRETERA CTRA. DE TAHAL KM. 3,L-V: 07:00-21:00; S: 08:00-21:00; D: 08:00-14:00,"37,333306",MACAEL                   ,"-2,299139",D,Macael,,,,,,,,,,,"1,077",,"1,229",,,"1,129",,,,,,,,ALMERÍA,dm,NTRA SRA DEL ROSARIO,P,"0,0","0,0",6437,338,04,01
01/01/2019 0:00:00,04867,"CARRETERA OLULA-MACAEL KM. 1,7",L-V: 08:30-13:30 y 15:00-20:00,"37,341167",MACAEL                   ,"-2,294583",I,Macael,,,,,,,,,,,"1,079",,,,,"1,129",,,,,,,,ALMERÍA,dm,SUIMASA,P,"0,0","0,0",11939,338,04,01
01/01/2019 0:00:00,04838,"CALLE CAMINO REAL, SN",L: 07:00-22:00,"37,707972",MARIA                    ,"-2,168333",D,María,,,,,,,,,,,"1,169","0,819","1,239",,,"1,209",,,,"1,349",,,,ALMERÍA,dm,REPSOL,P,"0,0","0,0",6685,339,04,01
01/01/2019 0:00:00,04638,"CR AL-118, 0,6",L-D: 06:00-22:00,"37,169056",MOJACAR                  ,"-1,824028",D,Mojácar,,,,,,,,,,,"1,119",,"1,199",,,"1,149",,,,"1,269",,,,ALMERÍA,OM,REPSOL,P,"0,0","0,0",6944,340,04,01
01/01/2019 0:00:00,04638,"PARAJE LOS GURULLOS, S/N",L: 07:00-22:00,"37,138583",MOJACAR                  ,"-1,840083",I,Mojácar,,,,,,,,,,,"1,119",,"1,179",,,"1,154",,,,"1,254",,,,ALMERÍA,dm,CEPSA,P,"0,0","0,0",5631,340,04,01
01/01/2019 0:00:00,04100,AUTOVIA AUTOVIA DEL MEDITERRANEO SAL.471 KM. 471,L: 07:00-22:00,"36,869083",NIJAR                    ,"-2,229556",N,Níjar,,,,,,,,,,,"1,159",,"1,249",,,"1,199",,,,"1,349",,,,ALMERÍA,dm,BP ESTACION DE SERVICIO EL 21,P,"0,0","0,0",5613,343,04,01
01/01/2019 0:00:00,04100,AUTOVIA E 15 NAC.340 KM. ,L-D: 24H,"36,955667",NIJAR                    ,"-2,127111",I,Níjar,,,,,,,,,,"0,666","1,159","0,823","1,239",,,"1,189",,,,"1,329",,,,ALMERÍA,OM,REPSOL,P,"0,0","0,0",5798,343,04,01
